row,id,money,sort,scholarship
5620,16981,4.533179,hall,1
5621,16992,9.9,hall,0
5622,16993,4.677855,hall,1
5623,16994,9,hall,0
5624,16995,3.134645,hall,1
5625,16996,9.6,hall,0
5626,16997,9.5,hall,0
5627,17006,9,hall,0
5628,17007,9.7,hall,0
5629,17026,9.6,hall,0
5630,17027,9,hall,0
5631,17034,9.6,hall,0
5632,17035,9,hall,0
5633,17038,9.8,hall,0
5634,17039,9.68,hall,0
5635,17044,9.8,hall,0
5636,17045,9.6,hall,0
5637,17048,9.6,hall,0
5638,17049,4.62963,hall,1
5639,17056,9.8,hall,0
5640,17057,4.72608,hall,1
5641,17062,9.6,hall,0
5642,17063,9.6,hall,0
5643,17064,9.6,hall,0
5644,17065,4.62963,hall,1
5645,17070,9.6,hall,0
5646,17071,4.66821,hall,1
5647,17086,9.6,hall,0
5648,17087,9.5,hall,0
5649,17102,9.6,hall,0
5650,17103,9.7,hall,0
5651,17106,9.8,hall,0
5652,17107,9.7,hall,0
5653,17116,9.5,hall,0
5654,17117,9.2,hall,0
5655,17122,9.8,hall,0
5656,17123,9.6,hall,0
5657,17128,9.7,hall,0
5658,17129,8.3,hall,0
5659,17140,9.8,hall,0
5660,17141,9.9,hall,0
5661,17148,9.7,hall,0
5662,17149,9.9,hall,0
5663,17150,9.9,hall,0
5664,17151,9.5,hall,0
5665,17164,9.6,hall,0
5666,17165,4.72608,hall,1
5667,17168,9.7,hall,0
5668,17169,4.62963,hall,1
5669,17178,9.6,hall,0
5670,17179,9.6,hall,0
5671,17180,9.9,hall,0
5672,17181,9.5,hall,0
5673,17190,9.5,hall,0
5674,17191,9.9,hall,0
5675,17204,7.1,hall,0
5676,17205,4.62963,hall,1
5677,17208,9.8,hall,0
5678,17209,4.62963,hall,1
5679,17210,9.9,hall,0
5680,17211,9.8,hall,0
5681,17220,9,hall,0
5682,17221,8.6,hall,0
5683,17236,9.9,hall,0
5684,17237,8,hall,0
5685,17240,9,hall,0
5686,17241,8.9,hall,0
5687,17244,9.5,hall,0
5688,17245,9.5,hall,0
5689,17248,9.6,hall,0
5690,17249,9,hall,0
5691,17252,9.6,hall,0
5692,17253,9.7,hall,0
5693,17258,9.6,hall,0
5694,17259,9.8,hall,0
5695,17270,9.8,hall,0
5696,17271,4.388503,hall,1
5697,17272,9.6,hall,0
5698,17273,9.5,hall,0
5699,17274,9.6,hall,0
5700,17275,9.6,hall,0
5701,17278,9.6,hall,0
5702,17279,9.6,hall,0
5703,17290,9.66,hall,0
5704,17291,9.6,hall,0
5705,17300,9.5,hall,0
5706,17301,9.4,hall,0
5707,17312,9.9,hall,0
5708,17313,9.6,hall,0
5709,17314,9.1,hall,0
5710,17315,9.1,hall,0
5711,17318,9.6,hall,0
5712,17319,4.62963,hall,1
5713,17332,9.6,hall,0
5714,17333,9.9,hall,0
5715,17334,9.6,hall,0
5716,17335,9.6,hall,0
5717,17338,9.6,hall,0
5718,17339,9.9,hall,0
5719,17354,9.6,hall,0
5720,17355,4.581404,hall,1
5721,17366,9.7,hall,0
5722,17367,8.5,hall,0
5723,17380,9.8,hall,0
5724,17381,9.6,hall,0
5725,17382,9.5,hall,0
5726,17383,4.581404,hall,1
5727,17390,9,hall,0
5728,17391,8.6,hall,0
5729,17392,9.8,hall,0
5730,17393,4.581404,hall,1
5731,17394,9.6,hall,0
5732,17395,4.388503,hall,1
5733,17402,9.7,hall,0
5734,17403,9.7,hall,0
5735,17408,9.8,hall,0
5736,17409,9.5,hall,0
5737,17410,8.6,hall,0
5738,17411,9.8,hall,0
5739,17412,9.6,hall,0
5740,17413,9.5,hall,0
5741,17416,9.1,hall,0
5742,17417,9.88,hall,0
5743,17422,8,hall,0
5744,17423,9.5,hall,0
5745,17424,9.8,hall,0
5746,17425,9.88,hall,0
5747,17428,9.8,hall,0
5748,17429,9.8,hall,0
5749,17432,9.7,hall,0
5750,17433,9.8,hall,0
5751,17434,9.6,hall,0
5752,17435,9.9,hall,0
5753,17436,9.6,hall,0
5754,17437,9.8,hall,0
5755,17456,9.8,hall,0
5756,17457,9.8,hall,0
5757,17460,9.8,hall,0
5758,17461,9.7,hall,0
5759,17474,8.9,hall,0
5760,17475,8.2,hall,0
5761,17484,9.2,hall,0
5762,17485,9.9,hall,0
5763,17486,9.9,hall,0
5764,17487,9.5,hall,0
5765,17488,8,hall,0
5766,17489,9,hall,0
5767,17494,8.8,hall,0
5768,17495,9.1,hall,0
5769,17496,9.9,hall,0
5770,17497,9.6,hall,0
5771,17500,9,hall,0
5772,17501,9.6,hall,0
5773,17502,9.6,hall,0
5774,17503,9.8,hall,0
5775,17512,9.6,hall,0
5776,17513,4.62963,hall,1
5777,17520,9.5,hall,0
5778,17521,4.72608,hall,1
5779,17524,9.6,hall,0
5780,17525,4.340278,hall,1
5781,17526,9.6,hall,0
5782,17527,9.8,hall,0
5783,17528,9.6,hall,0
5784,17529,9.2,hall,0
5785,17532,9,hall,0
5786,17533,9.28,hall,0
5787,17534,8.6,hall,0
5788,17535,9.5,hall,0
5789,17540,9.8,hall,0
5790,17541,9.9,hall,0
5791,17544,9.9,hall,0
5792,17545,9.3,hall,0
5793,17568,9.6,hall,0
5794,17569,9.8,hall,0
5795,17574,9.3,hall,0
5796,17575,9,hall,0
5797,17586,9.8,hall,0
5798,17587,9,hall,0
5799,17614,9.7,hall,0
5800,17615,9.4,hall,0
5801,17618,9.6,hall,0
5802,17619,9.6,hall,0
5803,17630,9.9,hall,0
5804,17631,9.6,hall,0
5805,17634,9.6,hall,0
5806,17635,4.340278,hall,1
5807,17636,9.6,hall,0
5808,17637,9.2,hall,0
5809,17638,9.8,hall,0
5810,17639,9.9,hall,0
5811,17640,9.6,hall,0
5812,17641,4.62963,hall,1
5813,17644,8.8,hall,0
5814,17645,4.147377,hall,1
5815,17646,9.8,hall,0
5816,17647,9,hall,0
5817,17668,9.8,hall,0
5818,17669,9.8,hall,0
5819,17670,9.4,hall,0
5820,17671,9.6,hall,0
5821,17686,9,hall,0
5822,17687,9.5,hall,0
5823,17700,9.6,hall,0
5824,17701,9.3,hall,0
5825,17716,9.4,hall,0
5826,17717,4.677855,hall,1
5827,17724,9.9,hall,0
5828,17725,9.3,hall,0
5829,17726,9.6,hall,0
5830,17727,9.6,hall,0
5831,17728,9.6,hall,0
5832,17729,4.340278,hall,1
5833,17730,9.6,hall,0
5834,17731,9.5,hall,0
5835,17734,9.8,hall,0
5836,17735,9.6,hall,0
5837,17736,9.6,hall,0
5838,17737,9.6,hall,0
5839,17740,9.6,hall,0
5840,17741,9.8,hall,0
5841,17744,9.8,hall,0
5842,17745,9.6,hall,0
5843,17752,9.6,hall,0
5844,17753,4.581404,hall,1
5845,17756,9.6,hall,0
5846,17757,4.581404,hall,1
5847,17760,9.6,hall,0
5848,17761,9.55,hall,0
5849,17766,9.8,hall,0
5850,17767,9.6,hall,0
5851,17788,9.6,hall,0
5852,17789,9.8,hall,0
5853,17794,9.6,hall,0
5854,17795,9.6,hall,0
5855,17798,9.7,hall,0
5856,17799,9.6,hall,0
5857,17810,9.8,hall,0
5858,17811,4.581404,hall,1
5859,17814,9.7,hall,0
5860,17815,4.62963,hall,1
5861,17822,9.6,hall,0
5862,17823,8.6,hall,0
5863,17828,9.6,hall,0
5864,17829,8.6,hall,0
5865,17852,9.6,hall,0
5866,17853,9.7,hall,0
5867,17854,9.2,hall,0
5868,17855,4.62963,hall,1
5869,17858,9.83,hall,0
5870,17859,9,hall,0
5871,17866,9.5,hall,0
5872,17867,9,hall,0
5873,17876,9.6,hall,0
5874,17877,9,hall,0
5875,17880,9.7,hall,0
5876,17881,4.62963,hall,1
5877,17882,9.8,hall,0
5878,17883,9.2,hall,0
5879,17900,9.6,hall,0
5880,17901,9.6,hall,0
5881,17906,9.8,hall,0
5882,17907,9.6,hall,0
5883,17908,9.6,hall,0
5884,17909,9.6,hall,0
5885,17910,9.8,hall,0
5886,17911,4.677855,hall,1
5887,17912,9.8,hall,0
5888,17913,9.8,hall,0
5889,17914,9.6,hall,0
5890,17915,4.581404,hall,1
5891,17922,9.43,hall,0
5892,17923,9.5,hall,0
5893,17930,9,hall,0
5894,17931,9.5,hall,0
5895,17932,9.6,hall,0
5896,17933,9.9,hall,0
5897,17936,9.6,hall,0
5898,17937,9.6,hall,0
5899,17940,9.6,hall,0
5900,17941,9.8,hall,0
5901,17942,9.8,hall,0
5902,17943,4.774306,hall,1
5903,17948,9.8,hall,0
5904,17949,4.677855,hall,1
5905,17950,9.9,hall,0
5906,17951,4.677855,hall,1
5907,17956,9.9,hall,0
5908,17957,9.9,hall,0
5909,17962,9.6,hall,0
5910,17963,4.340278,hall,1
5911,17966,9.8,hall,0
5912,17967,9.8,hall,0
5913,17968,9.9,hall,0
5914,17969,8.6,hall,0
5915,17970,9.8,hall,0
5916,17971,9.5,hall,0
5917,17974,9.8,hall,0
5918,17975,9.9,hall,0
5919,17978,9.6,hall,0
5920,17979,9,hall,0
5921,17982,9.8,hall,0
5922,17983,4.340278,hall,1
5923,17984,9.8,hall,0
5924,17985,9.6,hall,0
5925,17988,9.9,hall,0
5926,17989,9.7,hall,0
5927,18002,9.6,hall,0
5928,18003,4.340278,hall,1
5929,18004,9.9,hall,0
5930,18005,9.1,hall,0
5931,18012,9.6,hall,0
5932,18013,9.5,hall,0
5933,18022,9.5,hall,0
5934,18023,4.340278,hall,1
5935,18026,9.8,hall,0
5936,18027,9.8,hall,0
5937,18030,9.6,hall,0
5938,18031,9,hall,0
5939,18032,9.6,hall,0
5940,18033,9.8,hall,0
5941,18034,9.1,hall,0
5942,18035,4.099151,hall,1
5943,18038,9.9,hall,0
5944,18039,9.6,hall,0
5945,18042,9.8,hall,0
5946,18043,4.62963,hall,1
5947,18044,9.8,hall,0
5948,18045,4.340278,hall,1
5949,18046,9.6,hall,0
5950,18047,4.340278,hall,1
5951,18056,9.6,hall,0
5952,18057,9.6,hall,0
5953,18058,9.6,hall,0
5954,18059,9.5,hall,0
5955,18064,9.8,hall,0
5956,18065,9.8,hall,0
5957,18068,9.8,hall,0
5958,18069,9.9,hall,0
5959,18070,9.8,hall,0
5960,18071,4.72608,hall,1
5961,18076,8.8,hall,0
5962,18077,4.72608,hall,1
5963,18078,9.03,hall,0
5964,18079,4.774306,hall,1
5965,18092,9.6,hall,0
5966,18093,9.8,hall,0
5967,18094,9.6,hall,0
5968,18095,9.4,hall,0
5969,18096,9.8,hall,0
5970,18097,9,hall,0
5971,18098,9.6,hall,0
5972,18099,9.6,hall,0
5973,18112,9.6,hall,0
5974,18113,9,hall,0
5975,18118,9.6,hall,0
5976,18119,4.62963,hall,1
5977,18120,9.6,hall,0
5978,18121,9.6,hall,0
5979,18130,9.9,hall,0
5980,18131,9.7,hall,0
5981,18136,9.6,hall,0
5982,18137,9.8,hall,0
5983,18148,9.9,hall,0
5984,18149,9.6,hall,0
5985,18150,9.7,hall,0
5986,18151,4.62963,hall,1
5987,18154,9.8,hall,0
5988,18155,9.6,hall,0
5989,18156,9.5,hall,0
5990,18157,4.340278,hall,1
5991,18162,9.6,hall,0
5992,18163,4.436728,hall,1
5993,18164,9.9,hall,0
5994,18165,9.5,hall,0
5995,18166,9.7,hall,0
5996,18167,9.8,hall,0
5997,18172,9.8,hall,0
5998,18173,9.8,hall,0
5999,18176,9.6,hall,0
6000,18177,9.6,hall,0
6001,18188,9.7,hall,0
6002,18189,9.7,hall,0
6003,18194,9.8,hall,0
6004,18195,3.423997,hall,1
6005,18198,9.6,hall,0
6006,18199,9.8,hall,0
6007,18200,9.8,hall,0
6008,18201,9.8,hall,0
6009,18214,9.73,hall,0
6010,18215,4.436728,hall,1
6011,18224,9.9,hall,0
6012,18225,9.1,hall,0
6013,18230,9.7,hall,0
6014,18231,9.9,hall,0
6015,18236,9.6,hall,0
6016,18237,4.340278,hall,1
6017,18244,9.9,hall,0
6018,18245,4.72608,hall,1
6019,18250,9.6,hall,0
6020,18251,9.6,hall,0
6021,18256,5.6,hall,0
6022,18257,4.195602,hall,1
6023,18260,9.7,hall,0
6024,18261,9.8,hall,0
6025,18266,9,hall,0
6026,18267,4.62963,hall,1
6027,18268,9.6,hall,0
6028,18269,9.6,hall,0
6029,18272,9.5,hall,0
6030,18273,9.6,hall,0
6031,18284,9.8,hall,0
6032,18285,9.5,hall,0
6033,18286,9.9,hall,0
6034,18287,4.677855,hall,1
6035,18288,9.8,hall,0
6036,18289,9.7,hall,0
6037,18292,9.6,hall,0
6038,18293,4.340278,hall,1
6039,18300,8.7,hall,0
6040,18301,4.62963,hall,1
6041,18302,9.6,hall,0
6042,18303,4.72608,hall,1
6043,18306,9.8,hall,0
6044,18307,9.8,hall,0
6045,18308,9.6,hall,0
6046,18309,4.436728,hall,1
6047,18310,9.6,hall,0
6048,18311,9.8,hall,0
6049,18316,9.5,hall,0
6050,18317,9.9,hall,0
6051,18330,9.7,hall,0
6052,18331,4.581404,hall,1
6053,18334,9.6,hall,0
6054,18335,9.5,hall,0
6055,18336,8.6,hall,0
6056,18337,4.388503,hall,1
6057,18356,9.8,hall,0
6058,18357,9.7,hall,0
6059,18358,9.6,hall,0
6060,18359,4.340278,hall,1
6061,18360,9.6,hall,0
6062,18361,4.774306,hall,1
6063,18364,9.7,hall,0
6064,18365,3.858025,hall,1
6065,18378,7.4,hall,0
6066,18379,6.6,hall,0
6067,18384,9.6,hall,0
6068,18385,4.388503,hall,1
6069,18386,9.7,hall,0
6070,18387,4.195602,hall,1
6071,18400,9.6,hall,0
6072,18401,9.3,hall,0
6073,18404,9.6,hall,0
6074,18405,4.147377,hall,1
6075,18406,9.9,hall,0
6076,18407,9.9,hall,0
6077,18412,9.6,hall,0
6078,18413,9,hall,0
6079,18420,9.6,hall,0
6080,18421,4.340278,hall,1
6081,18436,9.6,hall,0
6082,18437,9.6,hall,0
6083,18442,9.6,hall,0
6084,18443,9.8,hall,0
6085,18444,9.7,hall,0
6086,18445,4.533179,hall,1
6087,18446,9.1,hall,0
6088,18447,9.5,hall,0
6089,18460,9.1,hall,0
6090,18461,4.774306,hall,1
6091,18462,9.6,hall,0
6092,18463,4.533179,hall,1
6093,18466,9.7,hall,0
6094,18467,9.7,hall,0
6095,18470,9,hall,0
6096,18471,4.774306,hall,1
6097,18474,9.66,hall,0
6098,18475,9.9,hall,0
6099,18476,9.6,hall,0
6100,18477,9.6,hall,0
6101,18478,9.6,hall,0
6102,18479,9.2,hall,0
6103,18484,9.5,hall,0
6104,18485,9.5,hall,0
6105,18492,9.1,hall,0
6106,18493,9.6,hall,0
6107,18496,9.6,hall,0
6108,18497,9.6,hall,0
6109,18504,9.6,hall,0
6110,18505,9.5,hall,0
6111,18506,9.6,hall,0
6112,18507,9.7,hall,0
6113,18512,9.8,hall,0
6114,18513,9.7,hall,0
6115,18518,9.8,hall,0
6116,18519,9.6,hall,0
6117,18528,9.5,hall,0
6118,18529,9,hall,0
6119,18532,9.7,hall,0
6120,18533,9.5,hall,0
6121,18536,9.8,hall,0
6122,18537,4.62963,hall,1
6123,18538,9.6,hall,0
6124,18539,9.8,hall,0
6125,18540,9.49,hall,0
6126,18541,4.72608,hall,1
6127,18550,9.8,hall,0
6128,18551,9.5,hall,0
6129,18558,9.4,hall,0
6130,18559,9.4,hall,0
6131,18564,9.7,hall,0
6132,18565,9.6,hall,0
6133,18570,9.6,hall,0
6134,18571,9.6,hall,0
6135,18572,9.6,hall,0
6136,18573,9.5,hall,0
6137,18574,9.6,hall,0
6138,18575,9.7,hall,0
6139,18582,9.6,hall,0
6140,18583,9,hall,0
6141,18584,9.7,hall,0
6142,18585,4.72608,hall,1
6143,18586,9.5,hall,0
6144,18587,9,hall,0
6145,18594,9.6,hall,0
6146,18595,9.6,hall,0
6147,18600,9.5,hall,0
6148,18601,4.581404,hall,1
6149,18606,9.6,hall,0
6150,18607,4.340278,hall,1
6151,18618,8.9,hall,0
6152,18619,4.72608,hall,1
6153,18620,9.75,hall,0
6154,18621,4.340278,hall,1
6155,18626,9.6,hall,0
6156,18627,9.8,hall,0
6157,18628,9.4,hall,0
6158,18629,4.340278,hall,1
6159,18636,9.8,hall,0
6160,18637,9.8,hall,0
6161,18652,9.7,hall,0
6162,18653,4.581404,hall,1
6163,18654,9.6,hall,0
6164,18655,9.8,hall,0
6165,18656,9.8,hall,0
6166,18657,4.340278,hall,1
6167,18664,9.8,hall,0
6168,18665,9.9,hall,0
6169,18676,9,hall,0
6170,18677,4.340278,hall,1
6171,18680,9.6,hall,0
6172,18681,4.677855,hall,1
6173,18682,9.8,hall,0
6174,18683,9.5,hall,0
6175,18686,9.7,hall,0
6176,18687,9.5,hall,0
6177,18688,9.9,hall,0
6178,18689,8,hall,0
6179,18690,9.4,hall,0
6180,18691,8.6,hall,0
6181,18696,9.8,hall,0
6182,18697,9.2,hall,0
6183,18700,9.6,hall,0
6184,18701,8,hall,0
6185,18702,9,hall,0
6186,18703,9.7,hall,0
6187,18704,9.6,hall,0
6188,18705,4.340278,hall,1
6189,18716,9.5,hall,0
6190,18717,9,hall,0
6191,18720,9.6,hall,0
6192,18721,9.6,hall,0
6193,18722,9.8,hall,0
6194,18723,9.6,hall,0
6195,18726,9.9,hall,0
6196,18727,9.7,hall,0
6197,18728,9.8,hall,0
6198,18729,9.9,hall,0
6199,18736,9.6,hall,0
6200,18737,9,hall,0
6201,18738,9.7,hall,0
6202,18739,4.62963,hall,1
6203,18742,9.8,hall,0
6204,18743,9.5,hall,0
6205,18754,9.8,hall,0
6206,18755,9.9,hall,0
6207,18756,9.5,hall,0
6208,18757,9.5,hall,0
6209,18758,9.7,hall,0
6210,18759,4.76466,hall,1
6211,18764,9.5,hall,0
6212,18765,8.6,hall,0
6213,18770,9.8,hall,0
6214,18771,9.9,hall,0
6215,18774,9.1,hall,0
6216,18775,4.72608,hall,1
6217,18780,9.6,hall,0
6218,18781,9.8,hall,0
6219,18790,9.6,hall,0
6220,18791,9.9,hall,0
6221,18794,9.8,hall,0
6222,18795,4.243827,hall,1
6223,18796,9.8,hall,0
6224,18797,4.62963,hall,1
6225,18798,9.6,hall,0
6226,18799,9,hall,0
6227,18800,9.9,hall,0
6228,18801,9.4,hall,0
6229,18802,9.8,hall,0
6230,18803,9.5,hall,0
6231,18806,9.2,hall,0
6232,18807,9.5,hall,0
6233,18814,9.5,hall,0
6234,18815,9.5,hall,0
6235,18820,9.6,hall,0
6236,18821,8.9,hall,0
6237,18828,9.9,hall,0
6238,18829,9.9,hall,0
6239,18832,9.6,hall,0
6240,18833,9.2,hall,0
6241,18836,9.4,hall,0
6242,18837,9,hall,0
6243,18838,9.9,hall,0
6244,18839,9.5,hall,0
6245,18840,9.6,hall,0
6246,18841,9,hall,0
6247,18844,9.6,hall,0
6248,18845,9.5,hall,0
6249,18860,9.2,hall,0
6250,18861,9.4,hall,0
6251,18864,8.6,hall,0
6252,18865,9,hall,0
6253,18866,9.6,hall,0
6254,18867,4.388503,hall,1
6255,18878,9.2,hall,0
6256,18879,9.5,hall,0
6257,18880,8.6,hall,0
6258,18881,9.6,hall,0
6259,18892,9.6,hall,0
6260,18893,4.533179,hall,1
6261,18896,9.7,hall,0
6262,18897,9,hall,0
6263,18906,9,hall,0
6264,18907,4.340278,hall,1
6265,18934,8.6,hall,0
6266,18935,4.340278,hall,1
6267,18936,9,hall,0
6268,18937,9.5,hall,0
6269,18940,9.3,hall,0
6270,18941,9.5,hall,0
6271,18944,9.7,hall,0
6272,18945,9,hall,0
6273,18948,9.6,hall,0
6274,18949,9,hall,0
6275,18954,9.9,hall,0
6276,18955,9.5,hall,0
6277,18960,9.7,hall,0
6278,18961,9.9,hall,0
6279,18970,9.6,hall,0
6280,18971,9,hall,0
6281,18972,9.6,hall,0
6282,18973,9.6,hall,0
6283,18976,9.6,hall,0
6284,18977,9,hall,0
6285,18982,9.8,hall,0
6286,18983,9.6,hall,0
6287,18986,9.6,hall,0
6288,18987,9.4,hall,0
6289,18988,9.5,hall,0
6290,18989,4.147377,hall,1
6291,18992,9.75,hall,0
6292,18993,9.5,hall,0
6293,18994,9.6,hall,0
6294,18995,9,hall,0
6295,19006,9,hall,0
6296,19007,4.581404,hall,1
6297,19010,9.4,hall,0
6298,19011,4.72608,hall,1
6299,19020,9.6,hall,0
6300,19021,9.6,hall,0
6301,19024,9.8,hall,0
6302,19025,9.8,hall,0
6303,19028,9.6,hall,0
6304,19029,9.6,hall,0
6305,19030,9.7,hall,0
6306,19031,9.8,hall,0
6307,19042,9.6,hall,0
6308,19043,4.147377,hall,1
6309,19044,9.8,hall,0
6310,19045,4.340278,hall,1
6311,19046,9.6,hall,0
6312,19047,9.2,hall,0
6313,19056,9.8,hall,0
6314,19057,9.5,hall,0
6315,19058,8.4,hall,0
6316,19059,4.099151,hall,1
6317,19062,9.5,hall,0
6318,19063,9.8,hall,0
6319,19082,9.6,hall,0
6320,19083,9.8,hall,0
6321,19098,9.6,hall,0
6322,19099,9.3,hall,0
6323,19106,9.5,hall,0
6324,19107,4.388503,hall,1
6325,19110,9.8,hall,0
6326,19111,9,hall,0
6327,19118,9.9,hall,0
6328,19119,9.6,hall,0
6329,19120,9,hall,0
6330,19121,9.57,hall,0
6331,19122,9.9,hall,0
6332,19123,4.677855,hall,1
6333,19126,9.6,hall,0
6334,19127,4.340278,hall,1
6335,19130,9.5,hall,0
6336,19131,9.5,hall,0
6337,19134,9.9,hall,0
6338,19135,9.5,hall,0
6339,19136,9.9,hall,0
6340,19137,9.8,hall,0
6341,19140,9.6,hall,0
6342,19141,8.2,hall,0
6343,19144,9.8,hall,0
6344,19145,9,hall,0
6345,19146,9.8,hall,0
6346,19147,4.72608,hall,1
6347,19148,9.8,hall,0
6348,19149,4.62963,hall,1
6349,19150,9.6,hall,0
6350,19151,9,hall,0
6351,19152,9.6,hall,0
6352,19153,9.9,hall,0
6353,19168,9,hall,0
6354,19169,4.099151,hall,1
6355,19170,9.4,hall,0
6356,19171,9,hall,0
6357,19186,9.8,hall,0
6358,19187,9.1,hall,0
6359,19196,9.6,hall,0
6360,19197,9,hall,0
6361,19200,9.1,hall,0
6362,19201,9.8,hall,0
6363,19202,9.7,hall,0
6364,19203,4.581404,hall,1
6365,19204,9.5,hall,0
6366,19205,4.581404,hall,1
6367,19212,9.7,hall,0
6368,19213,9.5,hall,0
6369,19218,9.8,hall,0
6370,19219,9,hall,0
6371,19220,9.1,hall,0
6372,19221,8.6,hall,0
6373,19224,9.3,hall,0
6374,19225,4.581404,hall,1
6375,19228,9,hall,0
6376,19229,3.954475,hall,1
6377,19236,9.6,hall,0
6378,19237,4.72608,hall,1
6379,19238,9.1,hall,0
6380,19239,9.6,hall,0
6381,19242,9.6,hall,0
6382,19243,9.6,hall,0
6383,19250,9.1,hall,0
6384,19251,9,hall,0
6385,19252,9.8,hall,0
6386,19253,9.5,hall,0
6387,19258,9,hall,0
6388,19259,4.340278,hall,1
6389,19266,9.8,hall,0
6390,19267,9.6,hall,0
6391,19272,9.83,hall,0
6392,19273,9.6,hall,0
6393,19274,9.8,hall,0
6394,19275,4.533179,hall,1
6395,19282,9.8,hall,0
6396,19283,4.195602,hall,1
6397,19288,8.7,hall,0
6398,19289,9.7,hall,0
6399,19290,9.5,hall,0
6400,19291,9.8,hall,0
6401,19298,9.6,hall,0
6402,19299,9,hall,0
6403,19300,9.6,hall,0
6404,19301,9,hall,0
6405,19306,9.6,hall,0
6406,19307,4.774306,hall,1
6407,19310,9.9,hall,0
6408,19311,8.9,hall,0
6409,19322,9.6,hall,0
6410,19323,9.5,hall,0
6411,19338,9,hall,0
6412,19339,9,hall,0
6413,19340,9.8,hall,0
6414,19341,9.5,hall,0
6415,19346,9.4,hall,0
6416,19347,4.774306,hall,1
6417,19348,9.6,hall,0
6418,19349,9.5,hall,0
6419,19368,9.6,hall,0
6420,19369,9.4,hall,0
6421,19376,9.9,hall,0
6422,19377,9.8,hall,0
6423,19386,9.6,hall,0
6424,19387,9.6,hall,0
6425,19388,9.6,hall,0
6426,19389,9.6,hall,0
6427,19392,9.8,hall,0
6428,19393,9.7,hall,0
6429,19396,9.75,hall,0
6430,19397,4.533179,hall,1
6431,19400,9.7,hall,0
6432,19401,9,hall,0
6433,19402,9.6,hall,0
6434,19403,4.774306,hall,1
6435,19404,9.6,hall,0
6436,19405,4.62963,hall,1
6437,19406,9.9,hall,0
6438,19407,9.15,hall,0
6439,19410,9.8,hall,0
6440,19411,9.6,hall,0
6441,19414,9.6,hall,0
6442,19415,9.6,hall,0
6443,19416,9,hall,0
6444,19417,9,hall,0
6445,19424,9,hall,0
6446,19425,4.484954,hall,1
6447,19430,9.5,hall,0
6448,19431,8.1,hall,0
6449,19434,9.7,hall,0
6450,19435,9.5,hall,0
6451,19438,9.6,hall,0
6452,19439,4.581404,hall,1
6453,19440,9.6,hall,0
6454,19441,9,hall,0
6455,19442,9,hall,0
6456,19443,4.581404,hall,1
6457,19460,9.8,hall,0
6458,19461,9.8,hall,0
6459,19466,9.8,hall,0
6460,19467,9.6,hall,0
6461,19472,9.5,hall,0
6462,19473,9,hall,0
6463,19474,9.8,hall,0
6464,19475,9.7,hall,0
6465,19482,9.7,hall,0
6466,19483,4.292052,hall,1
6467,19486,9,hall,0
6468,19487,4.774306,hall,1
6469,19498,9.8,hall,0
6470,19499,9,hall,0
6471,19508,9.6,hall,0
6472,19509,4.340278,hall,1
6473,19520,9.6,hall,0
6474,19521,9.9,hall,0
6475,19522,9.7,hall,0
6476,19523,9.9,hall,0
6477,19524,9.9,hall,0
6478,19525,9.9,hall,0
6479,19530,9.8,hall,0
6480,19531,4.436728,hall,1
6481,19532,9.5,hall,0
6482,19533,9.7,hall,0
6483,19534,9.6,hall,0
6484,19535,9.7,hall,0
6485,19538,9.45,hall,0
6486,19539,9.6,hall,0
6487,19540,8.5,hall,0
6488,19541,8.6,hall,0
6489,19544,9.8,hall,0
6490,19545,9.8,hall,0
6491,19548,9.5,hall,0
6492,19549,8.5,hall,0
6493,19550,9.5,hall,0
6494,19551,9.5,hall,0
6495,19552,9.8,hall,0
6496,19553,9.8,hall,0
6497,19558,9.7,hall,0
6498,19559,9.7,hall,0
6499,19562,9.6,hall,0
6500,19563,9.6,hall,0
6501,19564,9.8,hall,0
6502,19565,4.72608,hall,1
6503,19568,9.9,hall,0
6504,19569,9.9,hall,0
6505,19570,9.9,hall,0
6506,19571,9.7,hall,0
6507,19574,9.6,hall,0
6508,19575,4.62963,hall,1
6509,19582,9.6,hall,0
6510,19583,4.340278,hall,1
6511,19584,9.6,hall,0
6512,19585,4.533179,hall,1
6513,19592,9.8,hall,0
6514,19593,9,hall,0
6515,19600,9.8,hall,0
6516,19601,4.72608,hall,1
6517,19602,9.6,hall,0
6518,19603,8.5,hall,0
6519,19630,9.6,hall,0
6520,19631,9.1,hall,0
6521,19636,9.6,hall,0
6522,19637,9.8,hall,0
6523,19642,9.6,hall,0
6524,19643,9.5,hall,0
6525,19644,6,hall,0
6526,19648,9.9,hall,0
6527,19649,9.2,hall,0
6528,19650,9.7,hall,0
6529,19651,9.75,hall,0
6530,19656,9.9,hall,0
6531,19657,9,hall,0
6532,19660,9.9,hall,0
6533,19661,9.3,hall,0
6534,19672,9.4,hall,0
6535,19673,9.7,hall,0
6536,19688,9.7,hall,0
6537,19689,9.75,hall,0
6538,19690,9.6,hall,0
6539,19691,9.5,hall,0
6540,19694,9.7,hall,0
6541,19695,4.62963,hall,1
6542,19696,9.8,hall,0
6543,19697,9.5,hall,0
6544,19698,8.8,hall,0
6545,19699,4.581404,hall,1
6546,19702,9.6,hall,0
6547,19703,9,hall,0
6548,19712,9.7,hall,0
6549,19713,9.9,hall,0
6550,19714,9.6,hall,0
6551,19715,4.774306,hall,1
6552,19728,9.88,hall,0
